id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
12986,230000,3,1,107,GBA Norte,Vicente Lopez,2150
12987,230000,4,2,130,GBA Norte,Vicente Lopez,1769
12988,230000,4,2,92,GBA Norte,Vicente Lopez,2500
12989,230000,4,1,110,GBA Norte,Vicente Lopez,2091
12990,230000,4,2,180,GBA Norte,Vicente Lopez,1278
12991,230000,4,2,120,GBA Norte,Vicente Lopez,1917
12992,230000,4,2,95,GBA Norte,Vicente Lopez,2421
12993,230000,4,2,112,GBA Norte,Vicente Lopez,2054
12994,230000,4,2,86,GBA Norte,Vicente Lopez,2674
12995,230000,5,2,194,GBA Norte,Vicente Lopez,1186
12996,230000,4,2,200,GBA Norte,Vicente Lopez,1150
12997,230000,4,2,92,GBA Norte,Vicente Lopez,2500
12998,230000,3,2,80,GBA Norte,Vicente Lopez,2875
12999,230000,4,1,150,GBA Norte,Vicente Lopez,1533
13000,230000,4,2,124,GBA Norte,Vicente Lopez,1855
13001,230000,9,3,230,GBA Norte,Vicente Lopez,1000
13002,230000,3,1,259,GBA Norte,Vicente Lopez,888
13003,235000,3,1,63,GBA Norte,Vicente Lopez,3730
13004,235000,6,2,126,GBA Norte,Vicente Lopez,1865
13005,235000,3,1,90,GBA Norte,Vicente Lopez,2611
13006,235000,4,1,93,GBA Norte,Vicente Lopez,2527
13007,235000,5,2,141,GBA Norte,Vicente Lopez,1667
13008,235000,4,2,120,GBA Norte,Vicente Lopez,1958
13009,235000,5,3,120,GBA Norte,Vicente Lopez,1958
13010,235000,4,1,142,GBA Norte,Vicente Lopez,1655
13011,235000,3,1,64,GBA Norte,Vicente Lopez,3672
13012,235000,4,2,145,GBA Norte,Vicente Lopez,1621
13013,235000,4,2,92,GBA Norte,Vicente Lopez,2554
13014,235000,4,2,160,GBA Norte,Vicente Lopez,1469
13015,235000,4,2,194,GBA Norte,Vicente Lopez,1211
13016,235000,3,1,100,GBA Norte,Vicente Lopez,2350
13017,235000,4,1,160,GBA Norte,Vicente Lopez,1469
13018,236000,5,2,149,GBA Norte,Vicente Lopez,1584
13019,237000,3,1,130,GBA Norte,Vicente Lopez,1823
13020,238000,3,2,140,GBA Norte,Vicente Lopez,1700
13021,239000,3,1,125,GBA Norte,Vicente Lopez,1912
13022,239000,3,1,125,GBA Norte,Vicente Lopez,1912
13023,239000,6,2,140,GBA Norte,Vicente Lopez,1707
13024,239950,5,2,130,GBA Norte,Vicente Lopez,1846
13025,240000,5,1,148,GBA Norte,Vicente Lopez,1622
13026,240000,4,2,87,GBA Norte,Vicente Lopez,2759
13027,240000,3,1,157,GBA Norte,Vicente Lopez,1529
13028,240000,6,2,272,GBA Norte,Vicente Lopez,882
13029,240000,4,2,130,GBA Norte,Vicente Lopez,1846
13030,240000,5,5,300,GBA Norte,Vicente Lopez,800
13031,240000,7,2,244,GBA Norte,Vicente Lopez,984
13032,240000,6,3,240,GBA Norte,Vicente Lopez,1000
13033,240000,6,2,173,GBA Norte,Vicente Lopez,1387
13034,240000,5,1,215,GBA Norte,Vicente Lopez,1116
13035,240000,4,2,120,GBA Norte,Vicente Lopez,2000
13036,240000,5,2,150,GBA Norte,Vicente Lopez,1600
13037,240000,3,2,80,GBA Norte,Vicente Lopez,3000
13038,240000,4,2,166,GBA Norte,Vicente Lopez,1446
13039,240000,4,3,240,GBA Norte,Vicente Lopez,1000
13040,240000,3,2,110,GBA Norte,Vicente Lopez,2182
13041,240000,5,4,145,GBA Norte,Vicente Lopez,1655
13042,240000,7,3,179,GBA Norte,Vicente Lopez,1341
13043,240000,5,1,170,GBA Norte,Vicente Lopez,1412
13044,240000,5,2,138,GBA Norte,Vicente Lopez,1739
13045,240000,8,2,175,GBA Norte,Vicente Lopez,1371
13046,240000,5,2,149,GBA Norte,Vicente Lopez,1611
13047,240000,4,2,161,GBA Norte,Vicente Lopez,1491
13048,240000,6,2,148,GBA Norte,Vicente Lopez,1622
13049,240000,3,1,112,GBA Norte,Vicente Lopez,2143
13050,245000,5,2,117,GBA Norte,Vicente Lopez,2094
13051,245000,4,1,103,GBA Norte,Vicente Lopez,2379
13052,245000,6,3,160,GBA Norte,Vicente Lopez,1531
13053,245000,6,2,295,GBA Norte,Vicente Lopez,831
13054,245000,3,1,75,GBA Norte,Vicente Lopez,3267
13055,245000,5,2,149,GBA Norte,Vicente Lopez,1644
13056,245000,6,2,153,GBA Norte,Vicente Lopez,1601
13057,245000,5,2,120,GBA Norte,Vicente Lopez,2042
13058,245000,4,2,175,GBA Norte,Vicente Lopez,1400
13059,245000,4,2,410,GBA Norte,Vicente Lopez,598
13060,248000,5,4,294,GBA Norte,Vicente Lopez,844
13061,248000,4,2,126,GBA Norte,Vicente Lopez,1968
13062,248000,4,2,92,GBA Norte,Vicente Lopez,2696
13063,248000,6,4,280,GBA Norte,Vicente Lopez,886
13064,249000,4,2,147,GBA Norte,Vicente Lopez,1694
13065,249000,7,2,307,GBA Norte,Vicente Lopez,811
13066,249000,7,3,208,GBA Norte,Vicente Lopez,1197
13067,249000,8,2,208,GBA Norte,Vicente Lopez,1197
13068,249000,3,3,116,GBA Norte,Vicente Lopez,2147
13069,249000,7,3,363,GBA Norte,Vicente Lopez,686
13070,249000,4,2,77,GBA Norte,Vicente Lopez,3234
13071,250000,5,1,124,GBA Norte,Vicente Lopez,2016
13072,250000,4,2,150,GBA Norte,Vicente Lopez,1667
13073,250000,3,3,118,GBA Norte,Vicente Lopez,2119
13074,250000,6,3,225,GBA Norte,Vicente Lopez,1111
13075,250000,4,4,240,GBA Norte,Vicente Lopez,1042
13076,250000,5,1,103,GBA Norte,Vicente Lopez,2427
13077,250000,5,2,110,GBA Norte,Vicente Lopez,2273
13078,250000,8,3,250,GBA Norte,Vicente Lopez,1000
13079,250000,6,1,115,GBA Norte,Vicente Lopez,2174
13080,250000,5,2,130,GBA Norte,Vicente Lopez,1923
13081,250000,4,1,86,GBA Norte,Vicente Lopez,2907
13082,250000,4,1,107,GBA Norte,Vicente Lopez,2336
13083,250000,4,2,107,GBA Norte,Vicente Lopez,2336
13084,250000,8,4,243,GBA Norte,Vicente Lopez,1029
13085,250000,4,3,237,GBA Norte,Vicente Lopez,1055
13086,250000,6,3,160,GBA Norte,Vicente Lopez,1562
13087,250000,6,3,176,GBA Norte,Vicente Lopez,1420
13088,250000,4,1,170,GBA Norte,Vicente Lopez,1471
13089,250000,6,3,160,GBA Norte,Vicente Lopez,1562
13090,250000,4,2,210,GBA Norte,Vicente Lopez,1190
13091,250000,6,4,260,GBA Norte,Vicente Lopez,962
13092,250000,4,2,80,GBA Norte,Vicente Lopez,3125
13093,252000,5,2,161,GBA Norte,Vicente Lopez,1565
13094,255000,6,3,220,GBA Norte,Vicente Lopez,1159
13095,255000,4,2,209,GBA Norte,Vicente Lopez,1220
13096,255000,4,3,135,GBA Norte,Vicente Lopez,1889
13097,255000,6,2,176,GBA Norte,Vicente Lopez,1449
13098,255000,5,3,130,GBA Norte,Vicente Lopez,1962
13099,255000,4,1,129,GBA Norte,Vicente Lopez,1977
13100,255000,5,3,170,GBA Norte,Vicente Lopez,1500
13101,255000,3,1,80,GBA Norte,Vicente Lopez,3188
13102,255000,5,2,193,GBA Norte,Vicente Lopez,1321
13103,256000,4,2,102,GBA Norte,Vicente Lopez,2510
13104,256000,9,3,238,GBA Norte,Vicente Lopez,1076
13105,257000,5,2,145,GBA Norte,Vicente Lopez,1772
13106,258000,4,2,161,GBA Norte,Vicente Lopez,1602
13107,258000,5,2,110,GBA Norte,Vicente Lopez,2345
13108,258000,6,2,130,GBA Norte,Vicente Lopez,1985
13109,259000,3,1,101,GBA Norte,Vicente Lopez,2564
13110,259000,3,1,101,GBA Norte,Vicente Lopez,2564
13111,259500,6,2,123,GBA Norte,Vicente Lopez,2110
13112,259900,3,2,124,GBA Norte,Vicente Lopez,2096
13113,260000,5,1,125,GBA Norte,Vicente Lopez,2080
13114,260000,4,3,110,GBA Norte,Vicente Lopez,2364
13115,260000,4,3,224,GBA Norte,Vicente Lopez,1161
13116,260000,4,2,150,GBA Norte,Vicente Lopez,1733
13117,260000,5,1,100,GBA Norte,Vicente Lopez,2600
13118,260000,5,1,110,GBA Norte,Vicente Lopez,2364
13119,260000,4,1,145,GBA Norte,Vicente Lopez,1793
13120,260000,4,3,193,GBA Norte,Vicente Lopez,1347
13121,260000,4,1,182,GBA Norte,Vicente Lopez,1429
13122,260000,4,1,112,GBA Norte,Vicente Lopez,2321
13123,260000,5,2,165,GBA Norte,Vicente Lopez,1576
13124,260000,5,2,97,GBA Norte,Vicente Lopez,2680
13125,260000,7,2,180,GBA Norte,Vicente Lopez,1444
13126,260000,6,2,151,GBA Norte,Vicente Lopez,1722
13127,260000,4,1,131,GBA Norte,Vicente Lopez,1985
13128,260000,4,2,150,GBA Norte,Vicente Lopez,1733
13129,260000,5,2,178,GBA Norte,Vicente Lopez,1461
13130,260000,5,3,275,GBA Norte,Vicente Lopez,945
13131,260000,6,2,119,GBA Norte,Vicente Lopez,2185
13132,263000,6,2,200,GBA Norte,Vicente Lopez,1315
13133,265000,7,3,363,GBA Norte,Vicente Lopez,730
13134,265000,6,2,123,GBA Norte,Vicente Lopez,2154
13135,265000,6,4,153,GBA Norte,Vicente Lopez,1732
13136,265000,7,2,209,GBA Norte,Vicente Lopez,1268
13137,265000,6,2,230,GBA Norte,Vicente Lopez,1152
13138,265000,5,2,138,GBA Norte,Vicente Lopez,1920
13139,265000,5,2,170,GBA Norte,Vicente Lopez,1559
13140,265000,5,3,280,GBA Norte,Vicente Lopez,946
13141,265000,7,1,114,GBA Norte,Vicente Lopez,2325
13142,265000,4,3,95,GBA Norte,Vicente Lopez,2789
13143,265000,4,3,180,GBA Norte,Vicente Lopez,1472
13144,266000,3,2,131,GBA Norte,Vicente Lopez,2031
13145,268000,5,2,100,GBA Norte,Vicente Lopez,2680
13146,268000,4,3,90,GBA Norte,Vicente Lopez,2978
13147,268000,4,3,110,GBA Norte,Vicente Lopez,2436
13148,269000,4,3,220,GBA Norte,Vicente Lopez,1223
13149,269000,6,1,193,GBA Norte,Vicente Lopez,1394
13150,270000,3,1,92,GBA Norte,Vicente Lopez,2935
13151,270000,5,3,180,GBA Norte,Vicente Lopez,1500
13152,270000,5,2,109,GBA Norte,Vicente Lopez,2477
13153,270000,8,2,196,GBA Norte,Vicente Lopez,1378
13154,270000,4,3,125,GBA Norte,Vicente Lopez,2160
13155,270000,5,2,130,GBA Norte,Vicente Lopez,2077
13156,270000,7,2,234,GBA Norte,Vicente Lopez,1154
13157,270000,4,2,89,GBA Norte,Vicente Lopez,3034
13158,270000,4,2,287,GBA Norte,Vicente Lopez,941
13159,270000,5,3,111,GBA Norte,Vicente Lopez,2432
13160,270000,4,2,116,GBA Norte,Vicente Lopez,2328
13161,270000,4,1,90,GBA Norte,Vicente Lopez,3000
13162,270000,4,1,168,GBA Norte,Vicente Lopez,1607
13163,270000,4,2,140,GBA Norte,Vicente Lopez,1929
13164,270000,4,2,125,GBA Norte,Vicente Lopez,2160
13165,270000,4,2,145,GBA Norte,Vicente Lopez,1862
13166,270000,5,3,234,GBA Norte,Vicente Lopez,1154
13167,270000,4,4,130,GBA Norte,Vicente Lopez,2077
13168,270000,5,3,190,GBA Norte,Vicente Lopez,1421
13169,270000,4,2,145,GBA Norte,Vicente Lopez,1862
13170,270000,5,2,95,GBA Norte,Vicente Lopez,2842
13171,270000,4,3,135,GBA Norte,Vicente Lopez,2000
13172,270000,4,2,98,GBA Norte,Vicente Lopez,2755
13173,270000,4,1,251,GBA Norte,Vicente Lopez,1076
13174,270000,4,1,65,GBA Norte,Vicente Lopez,4154
13175,270000,2,2,83,GBA Norte,Vicente Lopez,3253
13176,275000,3,1,130,GBA Norte,Vicente Lopez,2115
13177,275000,4,2,166,GBA Norte,Vicente Lopez,1657
13178,275000,4,3,170,GBA Norte,Vicente Lopez,1618
13179,275000,6,2,177,GBA Norte,Vicente Lopez,1554
13180,275000,4,3,150,GBA Norte,Vicente Lopez,1833
13181,275000,4,2,185,GBA Norte,Vicente Lopez,1486
13182,275000,4,2,165,GBA Norte,Vicente Lopez,1667
13183,275000,5,3,187,GBA Norte,Vicente Lopez,1471
13184,276000,5,2,152,GBA Norte,Vicente Lopez,1816
13185,276000,4,1,147,GBA Norte,Vicente Lopez,1878
13186,278000,5,3,274,GBA Norte,Vicente Lopez,1015
13187,278000,3,2,94,GBA Norte,Vicente Lopez,2957
13188,278000,6,2,177,GBA Norte,Vicente Lopez,1571
13189,278000,5,3,269,GBA Norte,Vicente Lopez,1033
13190,279000,5,3,136,GBA Norte,Vicente Lopez,2051
13191,279000,4,2,91,GBA Norte,Vicente Lopez,3066
13192,279000,7,2,210,GBA Norte,Vicente Lopez,1329
13193,279000,6,2,115,GBA Norte,Vicente Lopez,2426
13194,279000,4,2,114,GBA Norte,Vicente Lopez,2447
13195,279000,4,1,100,GBA Norte,Vicente Lopez,2790
13196,280000,6,1,130,GBA Norte,Vicente Lopez,2154
13197,280000,3,2,142,GBA Norte,Vicente Lopez,1972
13198,280000,8,3,148,GBA Norte,Vicente Lopez,1892
13199,280000,4,1,160,GBA Norte,Vicente Lopez,1750
13200,280000,3,1,130,GBA Norte,Vicente Lopez,2154
13201,280000,4,2,144,GBA Norte,Vicente Lopez,1944
13202,280000,5,2,130,GBA Norte,Vicente Lopez,2154
13203,280000,6,3,285,GBA Norte,Vicente Lopez,982
13204,280000,5,2,170,GBA Norte,Vicente Lopez,1647
13205,280000,5,1,110,GBA Norte,Vicente Lopez,2545
13206,280000,5,2,233,GBA Norte,Vicente Lopez,1202
13207,280000,3,1,70,GBA Norte,Vicente Lopez,4000
13208,280000,7,3,250,GBA Norte,Vicente Lopez,1120
13209,280000,5,3,200,GBA Norte,Vicente Lopez,1400
13210,280000,4,1,70,GBA Norte,Vicente Lopez,4000
13211,280000,5,3,240,GBA Norte,Vicente Lopez,1167
13212,283900,3,2,156,GBA Norte,Vicente Lopez,1820
13213,285000,5,2,150,GBA Norte,Vicente Lopez,1900
13214,285000,8,2,218,GBA Norte,Vicente Lopez,1307
13215,285000,4,2,100,GBA Norte,Vicente Lopez,2850
13216,285000,4,2,188,GBA Norte,Vicente Lopez,1516
13217,285000,7,4,238,GBA Norte,Vicente Lopez,1197
13218,285000,4,2,124,GBA Norte,Vicente Lopez,2298
13219,285000,6,3,252,GBA Norte,Vicente Lopez,1131
13220,288000,4,3,174,GBA Norte,Vicente Lopez,1655
13221,289000,4,2,170,GBA Norte,Vicente Lopez,1700
13222,289000,5,2,225,GBA Norte,Vicente Lopez,1284
13223,289000,5,3,140,GBA Norte,Vicente Lopez,2064
13224,290000,4,3,200,GBA Norte,Vicente Lopez,1450
13225,290000,6,2,170,GBA Norte,Vicente Lopez,1706
13226,290000,5,2,249,GBA Norte,Vicente Lopez,1165
13227,290000,6,2,154,GBA Norte,Vicente Lopez,1883
13228,290000,7,2,155,GBA Norte,Vicente Lopez,1871
13229,290000,8,3,209,GBA Norte,Vicente Lopez,1388
13230,290000,7,3,400,GBA Norte,Vicente Lopez,725
13231,290000,4,3,296,GBA Norte,Vicente Lopez,980
13232,290000,3,2,100,GBA Norte,Vicente Lopez,2900
13233,290000,8,4,380,GBA Norte,Vicente Lopez,763
13234,290000,4,2,110,GBA Norte,Vicente Lopez,2636
13235,290000,4,2,220,GBA Norte,Vicente Lopez,1318
13236,295000,6,3,168,GBA Norte,Vicente Lopez,1756
13237,295000,4,2,170,GBA Norte,Vicente Lopez,1735
13238,295000,4,3,170,GBA Norte,Vicente Lopez,1735
13239,295000,4,3,232,GBA Norte,Vicente Lopez,1272
13240,295000,3,2,118,GBA Norte,Vicente Lopez,2500
13241,295000,4,1,125,GBA Norte,Vicente Lopez,2360
13242,295000,4,3,185,GBA Norte,Vicente Lopez,1595
13243,295000,7,2,160,GBA Norte,Vicente Lopez,1844
13244,295000,5,4,217,GBA Norte,Vicente Lopez,1359
13245,295000,4,2,139,GBA Norte,Vicente Lopez,2122
13246,295000,5,1,168,GBA Norte,Vicente Lopez,1756
13247,296000,4,2,155,GBA Norte,Vicente Lopez,1910
13248,296000,4,2,140,GBA Norte,Vicente Lopez,2114
13249,297000,4,1,165,GBA Norte,Vicente Lopez,1800
13250,297900,4,2,130,GBA Norte,Vicente Lopez,2292
13251,298000,4,1,163,GBA Norte,Vicente Lopez,1828
13252,298000,4,2,223,GBA Norte,Vicente Lopez,1336
13253,298000,6,2,280,GBA Norte,Vicente Lopez,1064
13254,298000,8,5,150,GBA Norte,Vicente Lopez,1987
13255,298000,3,3,137,GBA Norte,Vicente Lopez,2175
13256,298000,5,3,137,GBA Norte,Vicente Lopez,2175
13257,298000,4,2,116,GBA Norte,Vicente Lopez,2569
13258,299000,7,2,200,GBA Norte,Vicente Lopez,1495
13259,299000,4,2,129,GBA Norte,Vicente Lopez,2318
13260,299000,4,2,229,GBA Norte,Vicente Lopez,1306
13261,299000,4,2,140,GBA Norte,Vicente Lopez,2136
13262,299000,6,2,150,GBA Norte,Vicente Lopez,1993
13263,299900,6,2,263,GBA Norte,Vicente Lopez,1140
13264,299900,4,3,142,GBA Norte,Vicente Lopez,2112
13265,300000,5,2,140,GBA Norte,Vicente Lopez,2143
13266,300000,5,3,309,GBA Norte,Vicente Lopez,971
13267,300000,5,2,218,GBA Norte,Vicente Lopez,1376
13268,300000,5,3,260,GBA Norte,Vicente Lopez,1154
13269,300000,4,3,184,GBA Norte,Vicente Lopez,1630
13270,300000,7,4,270,GBA Norte,Vicente Lopez,1111
13271,300000,5,5,208,GBA Norte,Vicente Lopez,1442
13272,300000,5,2,166,GBA Norte,Vicente Lopez,1807
13273,300000,4,2,142,GBA Norte,Vicente Lopez,2113
13274,300000,5,3,139,GBA Norte,Vicente Lopez,2158
13275,300000,6,2,110,GBA Norte,Vicente Lopez,2727
13276,300000,4,2,143,GBA Norte,Vicente Lopez,2098
13277,305000,5,1,277,GBA Norte,Vicente Lopez,1101
13278,309900,5,2,145,GBA Norte,Vicente Lopez,2137
13279,310000,4,1,106,GBA Norte,Vicente Lopez,2925
13280,310000,1,1,45,GBA Norte,Vicente Lopez,6889
13281,310000,4,1,125,GBA Norte,Vicente Lopez,2480
13282,310000,4,1,147,GBA Norte,Vicente Lopez,2109
13283,310000,4,3,139,GBA Norte,Vicente Lopez,2230
13284,310000,3,1,229,GBA Norte,Vicente Lopez,1354
13285,315000,10,4,300,GBA Norte,Vicente Lopez,1050
13286,315000,6,1,165,GBA Norte,Vicente Lopez,1909
13287,315000,3,1,90,GBA Norte,Vicente Lopez,3500
13288,315000,7,2,163,GBA Norte,Vicente Lopez,1933
13289,315000,5,2,160,GBA Norte,Vicente Lopez,1969
13290,315000,6,4,200,GBA Norte,Vicente Lopez,1575
13291,315000,4,2,151,GBA Norte,Vicente Lopez,2086
13292,315000,5,1,225,GBA Norte,Vicente Lopez,1400
13293,315000,4,3,180,GBA Norte,Vicente Lopez,1750
13294,315000,4,1,135,GBA Norte,Vicente Lopez,2333
13295,315000,4,2,163,GBA Norte,Vicente Lopez,1933
13296,315000,6,4,325,GBA Norte,Vicente Lopez,969
13297,315000,5,4,325,GBA Norte,Vicente Lopez,969
13298,315000,4,1,175,GBA Norte,Vicente Lopez,1800
13299,318000,3,1,177,GBA Norte,Vicente Lopez,1797
13300,318000,4,3,192,GBA Norte,Vicente Lopez,1656
13301,318000,3,1,140,GBA Norte,Vicente Lopez,2271
13302,319000,5,2,180,GBA Norte,Vicente Lopez,1772
13303,319000,7,2,175,GBA Norte,Vicente Lopez,1823
13304,319000,6,2,233,GBA Norte,Vicente Lopez,1369
13305,319000,6,3,155,GBA Norte,Vicente Lopez,2058
13306,319000,6,2,180,GBA Norte,Vicente Lopez,1772
13307,320000,5,2,139,GBA Norte,Vicente Lopez,2302
13308,320000,4,2,166,GBA Norte,Vicente Lopez,1928
13309,320000,4,1,175,GBA Norte,Vicente Lopez,1829
13310,320000,6,2,150,GBA Norte,Vicente Lopez,2133
13311,320000,4,1,180,GBA Norte,Vicente Lopez,1778
13312,320000,6,4,150,GBA Norte,Vicente Lopez,2133
13313,320000,5,2,146,GBA Norte,Vicente Lopez,2192
13314,320000,5,2,139,GBA Norte,Vicente Lopez,2302
13315,320000,6,3,170,GBA Norte,Vicente Lopez,1882
13316,320000,4,2,140,GBA Norte,Vicente Lopez,2286
13317,320000,4,2,110,GBA Norte,Vicente Lopez,2909
13318,320000,6,2,180,GBA Norte,Vicente Lopez,1778
13319,320000,3,2,110,GBA Norte,Vicente Lopez,2909
13320,320000,5,2,178,GBA Norte,Vicente Lopez,1798
13321,320000,7,5,320,GBA Norte,Vicente Lopez,1000
13322,320000,3,2,124,GBA Norte,Vicente Lopez,2581
13323,320000,5,2,150,GBA Norte,Vicente Lopez,2133
13324,320000,4,1,170,GBA Norte,Vicente Lopez,1882
13325,320000,7,5,320,GBA Norte,Vicente Lopez,1000
13326,320000,5,2,150,GBA Norte,Vicente Lopez,2133
13327,320000,5,2,111,GBA Norte,Vicente Lopez,2883
13328,320000,5,2,155,GBA Norte,Vicente Lopez,2065
13329,320000,8,3,210,GBA Norte,Vicente Lopez,1524
13330,320000,5,2,186,GBA Norte,Vicente Lopez,1720
13331,320000,6,3,190,GBA Norte,Vicente Lopez,1684
13332,325000,5,2,146,GBA Norte,Vicente Lopez,2226
13333,325000,4,3,160,GBA Norte,Vicente Lopez,2031
13334,325000,3,2,122,GBA Norte,Vicente Lopez,2664
13335,325000,4,2,168,GBA Norte,Vicente Lopez,1935
13336,325000,6,2,206,GBA Norte,Vicente Lopez,1578
13337,325000,3,2,109,GBA Norte,Vicente Lopez,2982
13338,325000,4,3,146,GBA Norte,Vicente Lopez,2226
13339,325000,4,2,120,GBA Norte,Vicente Lopez,2708
13340,325000,4,3,180,GBA Norte,Vicente Lopez,1806
13341,325000,4,4,128,GBA Norte,Vicente Lopez,2539
13342,328000,7,3,291,GBA Norte,Vicente Lopez,1127
13343,329000,5,2,170,GBA Norte,Vicente Lopez,1935
13344,329000,5,2,229,GBA Norte,Vicente Lopez,1437
13345,330000,4,2,182,GBA Norte,Vicente Lopez,1813
13346,330000,5,2,195,GBA Norte,Vicente Lopez,1692
13347,330000,3,2,145,GBA Norte,Vicente Lopez,2276
13348,330000,4,1,214,GBA Norte,Vicente Lopez,1542
13349,330000,6,2,131,GBA Norte,Vicente Lopez,2519
13350,330000,8,3,203,GBA Norte,Vicente Lopez,1626
13351,330000,5,2,145,GBA Norte,Vicente Lopez,2276
13352,330000,5,2,139,GBA Norte,Vicente Lopez,2374
13353,330000,4,2,228,GBA Norte,Vicente Lopez,1447
13354,330000,5,4,132,GBA Norte,Vicente Lopez,2500
13355,330000,4,1,214,GBA Norte,Vicente Lopez,1542
13356,330000,5,2,115,GBA Norte,Vicente Lopez,2870
13357,330000,7,4,250,GBA Norte,Vicente Lopez,1320
13358,330000,4,2,160,GBA Norte,Vicente Lopez,2062
13359,334900,5,3,172,GBA Norte,Vicente Lopez,1947
13360,335000,5,3,171,GBA Norte,Vicente Lopez,1959
13361,335000,3,2,110,GBA Norte,Vicente Lopez,3045
13362,335000,5,2,147,GBA Norte,Vicente Lopez,2279
13363,335000,5,3,208,GBA Norte,Vicente Lopez,1611
13364,335000,5,3,224,GBA Norte,Vicente Lopez,1496
13365,338000,7,2,150,GBA Norte,Vicente Lopez,2253
13366,340000,5,2,140,GBA Norte,Vicente Lopez,2429
13367,340000,4,2,190,GBA Norte,Vicente Lopez,1789
13368,340000,4,2,192,GBA Norte,Vicente Lopez,1771
13369,340000,6,3,191,GBA Norte,Vicente Lopez,1780
13370,340000,6,3,261,GBA Norte,Vicente Lopez,1303
13371,340000,5,2,222,GBA Norte,Vicente Lopez,1532
13372,340000,5,3,151,GBA Norte,Vicente Lopez,2252
13373,340000,6,4,191,GBA Norte,Vicente Lopez,1780
13374,340000,5,2,131,GBA Norte,Vicente Lopez,2595
13375,340000,5,2,155,GBA Norte,Vicente Lopez,2194
13376,340000,5,1,114,GBA Norte,Vicente Lopez,2982
13377,340000,5,2,218,GBA Norte,Vicente Lopez,1560
13378,340000,3,3,200,GBA Norte,Vicente Lopez,1700
13379,340000,5,5,225,GBA Norte,Vicente Lopez,1511
13380,340000,5,4,177,GBA Norte,Vicente Lopez,1921
13381,340000,5,3,190,GBA Norte,Vicente Lopez,1789
13382,340000,6,3,300,GBA Norte,Vicente Lopez,1133
13383,345000,5,2,180,GBA Norte,Vicente Lopez,1917
13384,345000,7,3,225,GBA Norte,Vicente Lopez,1533
13385,345000,6,2,220,GBA Norte,Vicente Lopez,1568
13386,345000,7,3,247,GBA Norte,Vicente Lopez,1397
13387,348000,5,2,140,GBA Norte,Vicente Lopez,2486
13388,348000,5,3,158,GBA Norte,Vicente Lopez,2203
13389,348000,5,3,207,GBA Norte,Vicente Lopez,1681
13390,348000,3,2,118,GBA Norte,Vicente Lopez,2949
13391,349000,4,2,113,GBA Norte,Vicente Lopez,3088
13392,350000,6,2,148,GBA Norte,Vicente Lopez,2365
13393,350000,7,2,218,GBA Norte,Vicente Lopez,1606
13394,350000,4,3,200,GBA Norte,Vicente Lopez,1750
13395,350000,7,2,218,GBA Norte,Vicente Lopez,1606
13396,350000,5,2,208,GBA Norte,Vicente Lopez,1683
13397,350000,9,4,236,GBA Norte,Vicente Lopez,1483
13398,350000,4,2,151,GBA Norte,Vicente Lopez,2318
13399,350000,8,3,236,GBA Norte,Vicente Lopez,1483
13400,350000,6,4,194,GBA Norte,Vicente Lopez,1804
13401,350000,4,2,310,GBA Norte,Vicente Lopez,1129
13402,350000,6,3,148,GBA Norte,Vicente Lopez,2365
13403,350000,7,2,218,GBA Norte,Vicente Lopez,1606
13404,350000,5,3,161,GBA Norte,Vicente Lopez,2174
13405,350000,5,3,195,GBA Norte,Vicente Lopez,1795
13406,350000,5,4,314,GBA Norte,Vicente Lopez,1115
13407,350000,4,2,360,GBA Norte,Vicente Lopez,972
13408,350000,4,1,170,GBA Norte,Vicente Lopez,2059
13409,350000,7,2,180,GBA Norte,Vicente Lopez,1944
13410,350000,4,2,190,GBA Norte,Vicente Lopez,1842
13411,350000,4,1,173,GBA Norte,Vicente Lopez,2023
13412,350000,4,3,200,GBA Norte,Vicente Lopez,1750
13413,355000,4,2,233,GBA Norte,Vicente Lopez,1524
13414,355000,4,2,160,GBA Norte,Vicente Lopez,2219
13415,355000,5,2,146,GBA Norte,Vicente Lopez,2432
13416,355000,4,2,155,GBA Norte,Vicente Lopez,2290
13417,358500,4,1,161,GBA Norte,Vicente Lopez,2227
13418,359000,4,2,99,GBA Norte,Vicente Lopez,3626
13419,359500,4,3,350,GBA Norte,Vicente Lopez,1027
13420,360000,4,1,212,GBA Norte,Vicente Lopez,1698
13421,360000,6,3,180,GBA Norte,Vicente Lopez,2000
13422,360000,5,3,195,GBA Norte,Vicente Lopez,1846
13423,360000,4,2,195,GBA Norte,Vicente Lopez,1846
13424,360000,7,1,270,GBA Norte,Vicente Lopez,1333
13425,360000,5,3,196,GBA Norte,Vicente Lopez,1837
13426,360000,7,2,200,GBA Norte,Vicente Lopez,1800
13427,360000,5,2,142,GBA Norte,Vicente Lopez,2535
13428,360000,4,1,221,GBA Norte,Vicente Lopez,1629
13429,360000,4,2,178,GBA Norte,Vicente Lopez,2022
13430,360000,4,1,164,GBA Norte,Vicente Lopez,2195
13431,360000,6,4,250,GBA Norte,Vicente Lopez,1440
13432,360000,5,2,148,GBA Norte,Vicente Lopez,2432
13433,360000,4,5,290,GBA Norte,Vicente Lopez,1241
13434,360000,4,2,142,GBA Norte,Vicente Lopez,2535
13435,360000,5,3,140,GBA Norte,Vicente Lopez,2571
13436,360000,4,2,210,GBA Norte,Vicente Lopez,1714
